refshort,fragment_id,plot_id,fragment_plot_comb,patch_type,scientific_name,sampling_effort,sampling_design,abundance,latitude,longitude
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Amaioua_intermedia,NA,standardized_subsamples,18,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Andira_anthelmia,NA,standardized_subsamples,13,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Copaifera_langsdorffii,NA,standardized_subsamples,4,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Copaifera_trapezifolia,NA,standardized_subsamples,2,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Cupania_tenuivalvis,NA,standardized_subsamples,6,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Guatteria_australis,NA,standardized_subsamples,1,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Indet,NA,standardized_subsamples,3,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Jacaranda_puberula,NA,standardized_subsamples,1,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Laplacea_fruticosa,NA,standardized_subsamples,1,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Machaerium_brasiliense,NA,standardized_subsamples,1,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Matayba,NA,standardized_subsamples,3,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Miconia,NA,standardized_subsamples,26,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Myrcia_splendens,NA,standardized_subsamples,8,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Ocotea_aciphylla,NA,standardized_subsamples,4,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Ocotea_corymbosa,NA,standardized_subsamples,14,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Pera_glabrata,NA,standardized_subsamples,2,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Persea_rigida,NA,standardized_subsamples,2,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Pouteria,NA,standardized_subsamples,1,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Protium_heptaphyllum,NA,standardized_subsamples,8,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Solanum_rufescens,NA,standardized_subsamples,1,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Tapirira_guianensis,NA,standardized_subsamples,1,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-17,SerraMar_SDM-frag1718_SDM-17,fragmented,Xylopia_brasiliensis,NA,standardized_subsamples,15,-23.09912201,-45.18148715
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Aloysia_virgata,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Amaioua_intermedia,NA,standardized_subsamples,3,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Andira_anthelmia,NA,standardized_subsamples,7,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Cassia_ferruginea,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Clethra_scabra,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Copaifera_langsdorffii,NA,standardized_subsamples,3,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Cordia_sellowiana,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Croton_floribundus,NA,standardized_subsamples,2,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Guatteria_australis,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Hymenolobium,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Indet,NA,standardized_subsamples,3,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Lamanonia_ternata,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Miconia,NA,standardized_subsamples,20,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Myrcia,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Myrcia_spectabilis,NA,standardized_subsamples,2,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Myrcia_splendens,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Nectandra_oppositifolia,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Pera_glabrata,NA,standardized_subsamples,23,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Protium_heptaphyllum,NA,standardized_subsamples,4,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Tapirira_guianensis,NA,standardized_subsamples,2,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Vernonanthura,NA,standardized_subsamples,1,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1718,SDM-18,SerraMar_SDM-frag1718_SDM-18,fragmented,Xylopia_brasiliensis,NA,standardized_subsamples,3,-23.10067801,-45.18335615
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Alchornea_triplinervia,NA,standardized_subsamples,3,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Amaioua_intermedia,NA,standardized_subsamples,7,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Anadenanthera_colubrina,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Andira_anthelmia,NA,standardized_subsamples,2,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Aniba_firmula,NA,standardized_subsamples,3,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Cecropia_hololeuca,NA,standardized_subsamples,8,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Copaifera_langsdorffii,NA,standardized_subsamples,4,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Copaifera_trapezifolia,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Cordia_sellowiana,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Cupania_tenuivalvis,NA,standardized_subsamples,8,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Cyathea_corcovadensis,NA,standardized_subsamples,3,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Dictyoloma_vandellianum,NA,standardized_subsamples,5,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Esenbeckia_grandiflora,NA,standardized_subsamples,2,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Eugenia,NA,standardized_subsamples,3,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Guapira_opposita,NA,standardized_subsamples,5,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Guarea,NA,standardized_subsamples,11,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Hymenolobium,NA,standardized_subsamples,2,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Indet,NA,standardized_subsamples,9,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Jacaranda_puberula,NA,standardized_subsamples,11,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Lamanonia_ternata,NA,standardized_subsamples,4,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Laplacea_fruticosa,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Machaerium_stipitatum,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Malouetia_cestroides,NA,standardized_subsamples,14,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Matayba,NA,standardized_subsamples,2,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Miconia,NA,standardized_subsamples,4,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Myrcia,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Myrcia_splendens,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Ocotea_corymbosa,NA,standardized_subsamples,13,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Ocotea_odorifera,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Protium_heptaphyllum,NA,standardized_subsamples,4,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Savia_dictyocarpa,NA,standardized_subsamples,21,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Solanum_cinnamomeum,NA,standardized_subsamples,2,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Tapirira_obtusa,NA,standardized_subsamples,22,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Terminalia,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Tibouchina,NA,standardized_subsamples,1,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Vochysia_magnifica,NA,standardized_subsamples,3,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-19,SerraMar_SDM-frag1920_SDM-19,continuous,Xylopia_brasiliensis,NA,standardized_subsamples,29,-23.24975889,-45.50875157
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Anadenanthera_colubrina,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Andira_anthelmia,NA,standardized_subsamples,4,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Annona_cacans,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Brosimum_lactescens,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Cecropia_hololeuca,NA,standardized_subsamples,33,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Clethra_scabra,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Cordia_sellowiana,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Guatteria_australis,NA,standardized_subsamples,3,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Indet,NA,standardized_subsamples,15,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Inga_striata,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Jacaranda_puberula,NA,standardized_subsamples,7,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Machaerium_stipitatum,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Miconia,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Myrcia_spectabilis,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Myrcia_splendens,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Nectandra_oppositifolia,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Ocotea,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Ocotea_velloziana,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Pleroma_granulosum,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Protium_heptaphyllum,NA,standardized_subsamples,5,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Pseudopiptadenia_leptostachya,NA,standardized_subsamples,6,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Senna_macranthera,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Sloanea_lasiocoma,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Solanum_cinnamomeum,NA,standardized_subsamples,2,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Tabernaemontana_hystrix,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Tapirira_obtusa,NA,standardized_subsamples,23,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag1920,SDM-20,SerraMar_SDM-frag1920_SDM-20,continuous,Terminalia,NA,standardized_subsamples,1,-23.24878289,-45.51048757
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Amaioua_intermedia,NA,standardized_subsamples,13,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Anadenanthera_colubrina,NA,standardized_subsamples,59,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Andira_anthelmia,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Aspidosperma_subincanum,NA,standardized_subsamples,7,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Astronium_graveolens,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Brosimum_lactescens,NA,standardized_subsamples,7,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Campomanesia,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Cassia_ferruginea,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Cupania_tenuivalvis,NA,standardized_subsamples,4,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Eriotheca_candolleana,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Eugenia,NA,standardized_subsamples,4,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Ficus_citrifolia,NA,standardized_subsamples,3,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Guapira_opposita,NA,standardized_subsamples,3,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Indet,NA,standardized_subsamples,5,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Ixora_gardneriana,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Luehea_grandiflora,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Mabea_piriri,NA,standardized_subsamples,64,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Miconia,NA,standardized_subsamples,4,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Pera_glabrata,NA,standardized_subsamples,4,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Pouteria_caimito,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Protium_heptaphyllum,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Pseudopiptadenia_leptostachya,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Syagrus_romanzoffiana,NA,standardized_subsamples,1,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-21,SerraMar_SDM-frag2122_SDM-21,fragmented,Xylopia_brasiliensis,NA,standardized_subsamples,3,-23.16108201,-45.45653269
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Amaioua_intermedia,NA,standardized_subsamples,6,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Anadenanthera_colubrina,NA,standardized_subsamples,4,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Aspidosperma_subincanum,NA,standardized_subsamples,2,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Bauhinia,NA,standardized_subsamples,1,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Brosimum_lactescens,NA,standardized_subsamples,11,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Cassia_ferruginea,NA,standardized_subsamples,2,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Clethra_scabra,NA,standardized_subsamples,18,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Colubrina_glandulosa,NA,standardized_subsamples,5,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Cordia_trichotoma,NA,standardized_subsamples,1,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Cupania_vernalis,NA,standardized_subsamples,3,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Eugenia,NA,standardized_subsamples,2,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Eugenia_cerasiflora,NA,standardized_subsamples,1,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Ficus_citrifolia,NA,standardized_subsamples,1,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Guapira_opposita,NA,standardized_subsamples,2,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Handroanthus,NA,standardized_subsamples,2,-23.162316,-45.45905869
Pinho_2019d,SerraMar_SDM-frag2122,SDM-22,SerraMar_SDM-frag2122_SDM-22,fragmented,Indet,NA,standardized_subsamples,4,-23.162316,-45.45905869
